"Timestamp","Sent Polls","Lost Polls","Min Latency (ns)","Ave Latency (ns)","Max Latency (ns)","Score"
"2025-07-23 00:00:00","100","0","14810000","19670000","27710000","1"
"2025-07-23 00:01:00","100","0","13190000","19360000","26810000","1"
"2025-07-23 00:03:00","100","0","16840000","19600000","28770000","1"
"2025-07-23 00:05:00","100","0","13400000","19760000","27820000","1"
"2025-07-23 00:06:00","100","0","14630000","19790000","28080000","1"
"2025-07-23 00:08:00","100","0","12130000","19810000","25880000","1"
"2025-07-23 00:10:00","100","0","15110000","20000000","27440000","1"
"2025-07-23 00:11:00","100","0","12230000","19560000","28050000","1"
"2025-07-23 00:13:00","100","0","15040000","19990000","29670000","1"
"2025-07-23 00:15:00","100","0","14870000","19170000","25890000","1"
"2025-07-23 00:16:00","100","0","12570000","19670000","27700000","1"
"2025-07-23 00:18:00","100","0","15570000","19900000","28750000","1"
"2025-07-23 00:20:00","100","0","12930000","19780000","28870000","1"
"2025-07-23 00:21:00","100","0","15680000","19930000","29050000","1"
"2025-07-23 00:23:00","100","0","14710000","19590000","30420000","1"
"2025-07-23 00:25:00","100","0","13370000","19990000","28800000","1"
"2025-07-23 00:26:00","100","0","15880000","19900000","34250000","1"
"2025-07-23 00:28:00","100","0","12790000","20270000","30030000","1"
"2025-07-23 00:30:00","100","0","16450000","19690000","25950000","1"
"2025-07-23 00:31:00","100","0","13070000","19470000","27780000","1"
"2025-07-23 00:33:00","100","0","12790000","19760000","27650000","1"
"2025-07-23 00:35:00","100","0","14790000","19990000","28020000","1"
"2025-07-23 00:36:00","100","0","15300000","19520000","25420000","1"
"2025-07-23 00:38:00","100","0","13090000","18970000","36480000","1"
"2025-07-23 00:40:00","100","0","15240000","18950000","27940000","1"
"2025-07-23 00:41:00","100","0","16360000","18790000","28370000","1"
"2025-07-23 00:43:00","100","0","14890000","19540000","31740000","1"
"2025-07-23 00:45:00","100","0","12910000","19790000","27950000","1"
"2025-07-23 00:46:00","100","0","12450000","20220000","32250000","1"
"2025-07-23 00:48:00","100","0","13050000","19490000","33000000","1"
"2025-07-23 00:50:00","100","0","16030000","19460000","27760000","1"
"2025-07-23 00:51:00","100","0","15450000","19850000","35460000","1"
"2025-07-23 00:53:00","100","0","16740000","19330000","25690000","1"
"2025-07-23 00:55:00","100","0","15090000","19400000","28060000","1"
"2025-07-23 00:56:00","100","0","16030000","19200000","24700000","1"
"2025-07-23 00:58:00","100","0","16570000","19590000","33510000","1"
"2025-07-23 01:00:00","100","0","16790000","19610000","29410000","1"
"2025-07-23 01:01:00","100","0","13980000","19880000","27910000","1"
"2025-07-23 01:03:00","100","0","13660000","19070000","29980000","1"
"2025-07-23 01:05:00","100","0","15180000","19750000","32140000","1"
"2025-07-23 01:06:00","100","0","16830000","19610000","27590000","1"
"2025-07-23 01:08:00","100","0","15860000","19540000","28680000","1"
"2025-07-23 01:10:00","100","0","12340000","19410000","28000000","1"
"2025-07-23 01:11:00","100","0","12680000","19460000","26660000","1"
"2025-07-23 01:13:00","100","0","12880000","19310000","29440000","1"
"2025-07-23 01:15:00","100","0","12910000","19500000","26780000","1"
"2025-07-23 01:16:00","100","0","15600000","19360000","25680000","1"
"2025-07-23 01:18:00","100","0","16150000","19310000","25840000","1"
"2025-07-23 01:20:00","100","0","16910000","19610000","26200000","1"
"2025-07-23 01:21:00","100","0","12370000","19540000","26490000","1"
"2025-07-23 01:23:00","100","0","16200000","19680000","31700000","1"
"2025-07-23 01:25:00","100","0","12920000","19650000","26610000","1"
"2025-07-23 01:26:00","100","0","13280000","19730000","26260000","1"
"2025-07-23 01:28:00","100","0","16440000","19260000","25980000","1"
"2025-07-23 01:30:00","100","0","17100000","19680000","27170000","1"
"2025-07-23 01:31:00","100","0","13360000","20020000","27000000","1"
"2025-07-23 01:33:00","100","0","15640000","19610000","28130000","1"
"2025-07-23 01:35:00","100","0","12720000","19390000","27020000","1"
"2025-07-23 01:36:00","100","0","13590000","19260000","26010000","1"
"2025-07-23 01:38:00","100","0","16160000","19370000","25260000","1"
"2025-07-23 01:40:00","100","0","13020000","19530000","26480000","1"
"2025-07-23 01:41:00","100","0","13130000","19680000","32410000","1"
"2025-07-23 01:43:00","100","0","12360000","19730000","27760000","1"
"2025-07-23 01:45:00","100","0","15790000","19850000","27200000","1"
"2025-07-23 01:46:00","100","0","13520000","19620000","26570000","1"
"2025-07-23 01:48:00","100","0","15630000","19870000","27680000","1"
"2025-07-23 01:50:00","100","0","13590000","19520000","26090000","1"
"2025-07-23 01:51:00","100","0","13180000","19120000","22690000","1"
"2025-07-23 01:53:00","100","0","13380000","20060000","32400000","1"
"2025-07-23 01:55:00","100","0","13530000","19370000","26560000","1"
"2025-07-23 01:56:00","100","0","12510000","19830000","31620000","1"
"2025-07-23 01:58:00","100","0","12430000","19880000","26870000","1"
"2025-07-23 02:00:00","100","0","15730000","19180000","25020000","1"
"2025-07-23 02:01:00","100","0","13850000","19410000","26060000","1"
"2025-07-23 02:03:00","100","0","13110000","19300000","27260000","1"
"2025-07-23 02:05:00","100","0","12930000","19440000","26980000","1"
"2025-07-23 02:06:00","100","0","12340000","19460000","34030000","1"
"2025-07-23 02:08:00","100","0","12810000","19510000","27040000","1"
"2025-07-23 02:10:00","100","0","12650000","19420000","27030000","1"
"2025-07-23 02:11:00","100","0","13240000","19080000","27320000","1"
"2025-07-23 02:13:00","100","0","12580000","19520000","28120000","1"
"2025-07-23 02:15:00","100","0","13330000","19480000","27680000","1"
"2025-07-23 02:16:00","100","0","16570000","19600000","26260000","1"
"2025-07-23 02:18:00","100","0","12530000","19370000","26680000","1"
"2025-07-23 02:20:00","100","0","13730000","19910000","27400000","1"
"2025-07-23 02:21:00","100","0","14310000","20130000","28620000","1"
"2025-07-23 02:23:00","100","0","13460000","19640000","26140000","1"
"2025-07-23 02:25:00","100","0","12580000","19490000","28740000","1"
"2025-07-23 02:26:00","100","0","12490000","19290000","26290000","1"
"2025-07-23 02:28:00","100","0","12740000","20130000","33090000","1"
"2025-07-23 02:30:00","100","0","12630000","20500000","33120000","1"
"2025-07-23 02:31:00","100","0","12610000","20580000","32870000","1"
"2025-07-23 02:33:00","100","0","13470000","19500000","26250000","1"
