"Timestamp","Sent Polls","Lost Polls","Min Latency (ns)","Ave Latency (ns)","Max Latency (ns)","Score"
"2025-08-16 00:00:00","100","0","12650000","19190000","25420000","1"
"2025-08-16 00:01:00","100","0","16180000","19290000","32360000","1"
"2025-08-16 00:03:00","100","0","12320000","18860000","28020000","1"
"2025-08-16 00:05:00","100","0","16900000","18840000","25330000","1"
"2025-08-16 00:06:00","100","0","17030000","19490000","28000000","1"
"2025-08-16 00:08:00","100","0","16850000","19520000","38180000","1"
"2025-08-16 00:10:00","100","0","16160000","19430000","34610000","1"
"2025-08-16 00:11:00","100","0","15010000","19750000","29380000","1"
"2025-08-16 00:13:00","100","0","15960000","19300000","28250000","1"
"2025-08-16 00:15:00","100","0","12660000","19400000","26790000","1"
"2025-08-16 00:16:00","100","0","15170000","19180000","25800000","1"
"2025-08-16 00:18:00","100","0","13080000","19380000","28250000","1"
"2025-08-16 00:20:00","100","0","16820000","19080000","27800000","1"
"2025-08-16 00:21:00","100","0","12680000","19480000","32140000","1"
"2025-08-16 00:23:00","100","0","12420000","19380000","33370000","1"
"2025-08-16 00:25:00","100","0","16680000","19390000","28980000","1"
"2025-08-16 00:26:00","100","0","16470000","19080000","28880000","1"
"2025-08-16 00:28:00","100","0","14500000","19140000","26720000","1"
"2025-08-16 00:30:00","100","0","15130000","19730000","30190000","1"
"2025-08-16 00:31:00","100","0","13050000","19320000","29750000","1"
"2025-08-16 00:33:00","100","0","16740000","20050000","32130000","1"
"2025-08-16 00:35:00","100","0","15270000","19380000","27410000","1"
"2025-08-16 00:36:00","100","0","12930000","19910000","31430000","1"
"2025-08-16 00:38:00","100","0","16510000","19790000","35470000","1"
"2025-08-16 00:40:00","100","0","16580000","19480000","31340000","1"
"2025-08-16 00:41:00","100","0","16770000","19800000","33140000","1"
"2025-08-16 00:43:00","100","0","14430000","19800000","34370000","1"
"2025-08-16 00:45:00","100","0","16100000","20170000","38880000","1"
"2025-08-16 00:46:00","100","0","17070000","19220000","35300000","1"
"2025-08-16 00:48:00","100","0","15210000","18850000","27720000","1"
"2025-08-16 00:50:00","100","0","16950000","19300000","28890000","1"
"2025-08-16 00:51:00","100","0","16960000","19950000","28390000","1"
"2025-08-16 00:53:00","100","0","16510000","19800000","38810000","1"
"2025-08-16 00:55:00","100","0","12730000","20320000","28560000","1"
"2025-08-16 00:56:00","100","0","13420000","20190000","28330000","1"
"2025-08-16 00:58:00","100","0","16740000","19330000","28130000","1"
"2025-08-16 01:00:00","100","0","16360000","19340000","34280000","1"
"2025-08-16 01:01:00","100","0","14670000","18990000","31710000","1"
"2025-08-16 01:03:00","100","0","17060000","19240000","29030000","1"
"2025-08-16 01:05:00","100","0","12120000","19670000","39130000","1"
"2025-08-16 01:06:00","100","0","17020000","19440000","37740000","1"
"2025-08-16 01:08:00","100","0","17010000","20140000","29200000","1"
"2025-08-16 01:10:00","100","0","16590000","19150000","29630000","1"
"2025-08-16 01:11:00","100","0","16910000","18990000","29560000","1"
"2025-08-16 01:13:00","100","0","12930000","19290000","35140000","1"
"2025-08-16 01:15:00","100","0","14080000","19630000","37690000","1"
"2025-08-16 01:16:00","100","0","13300000","19850000","30060000","1"
"2025-08-16 01:18:00","100","0","15940000","19600000","37110000","1"
"2025-08-16 01:20:00","100","0","13200000","20030000","26750000","1"
"2025-08-16 01:21:00","100","0","15670000","19720000","28270000","1"
"2025-08-16 01:23:00","100","0","16450000","19740000","26070000","1"
"2025-08-16 01:25:00","100","0","12550000","19580000","26190000","1"
"2025-08-16 01:26:00","100","0","13400000","20440000","29040000","1"
"2025-08-16 01:28:00","100","0","13300000","19620000","38290000","1"
"2025-08-16 01:30:00","100","0","15580000","19660000","25590000","1"
"2025-08-16 01:31:00","100","0","17230000","19770000","29190000","1"
"2025-08-16 01:33:00","100","0","13270000","19830000","27330000","1"
"2025-08-16 01:35:00","100","0","15670000","20360000","28460000","1"
"2025-08-16 01:36:00","100","0","16420000","19910000","25970000","1"
"2025-08-16 01:38:00","100","0","15890000","19380000","26090000","1"
"2025-08-16 01:40:00","100","0","16290000","19570000","26140000","1"
"2025-08-16 01:41:00","100","0","16860000","19710000","32450000","1"
"2025-08-16 01:43:00","100","0","13160000","19850000","32190000","1"
"2025-08-16 01:45:00","100","0","16990000","20200000","27170000","1"
"2025-08-16 01:46:00","100","0","12680000","19840000","27560000","1"
"2025-08-16 01:48:00","100","0","13640000","19300000","23030000","1"
"2025-08-16 01:50:00","100","0","16350000","19680000","26220000","1"
"2025-08-16 01:51:00","100","0","16290000","19840000","33160000","1"
"2025-08-16 01:53:00","100","0","13270000","19650000","25740000","1"
"2025-08-16 01:55:00","100","0","14020000","19740000","29180000","1"
"2025-08-16 01:56:00","100","0","16490000","19190000","25180000","1"
"2025-08-16 01:58:00","100","0","15000000","19680000","25940000","1"
"2025-08-16 02:00:00","100","0","13190000","19570000","26800000","1"
"2025-08-16 02:01:00","100","0","15570000","19320000","29820000","1"
"2025-08-16 02:03:00","100","0","16760000","20410000","34190000","1"
"2025-08-16 02:05:00","100","0","13070000","20320000","29050000","1"
"2025-08-16 02:06:00","100","0","16880000","20160000","32920000","1"
"2025-08-16 02:08:00","100","0","17120000","19230000","26250000","1"
"2025-08-16 02:10:00","100","0","14150000","19790000","28280000","1"
"2025-08-16 02:11:00","100","0","12890000","19300000","25910000","1"
"2025-08-16 02:13:00","100","0","15940000","19220000","28030000","1"
"2025-08-16 02:15:00","100","0","14510000","18690000","26640000","1"
"2025-08-16 02:16:00","100","0","15860000","19230000","36840000","1"
"2025-08-16 02:18:00","100","0","13420000","18750000","27560000","1"
"2025-08-16 02:20:00","100","0","15980000","18840000","26930000","1"
"2025-08-16 02:21:00","100","0","16060000","19120000","34910000","1"
"2025-08-16 02:23:00","100","0","16140000","18500000","26410000","1"
"2025-08-16 02:25:00","100","0","13450000","18930000","28640000","1"
"2025-08-16 02:26:00","100","0","16760000","19150000","28560000","1"
"2025-08-16 02:28:00","100","0","13850000","18880000","27410000","1"
"2025-08-16 02:30:00","100","0","13230000","19230000","36610000","1"
"2025-08-16 02:31:00","100","0","16680000","18970000","29450000","1"
"2025-08-16 02:33:00","100","0","16600000","18840000","27480000","1"
"2025-08-16 02:35:00","100","0","16730000","18640000","27100000","1"
"2025-08-16 02:36:00","100","0","14240000","18830000","29490000","1"
"2025-08-16 02:38:00","100","0","13980000","18810000","35990000","1"
"2025-08-16 02:40:00","100","0","15580000","18580000","33420000","1"
"2025-08-16 02:41:00","100","0","16510000","18320000","24940000","1"
"2025-08-16 02:43:00","100","0","16710000","18860000","27980000","1"
"2025-08-16 02:45:00","100","0","16670000","18540000","29540000","1"
"2025-08-16 02:46:00","100","0","14600000","18800000","26930000","1"
"2025-08-16 02:48:00","100","0","16540000","18840000","28910000","1"
"2025-08-16 02:50:00","100","0","15130000","18460000","27260000","1"
"2025-08-16 02:51:00","100","0","14230000","19280000","37560000","1"
"2025-08-16 02:53:00","100","0","15540000","18780000","27370000","1"
"2025-08-16 02:55:00","100","0","12780000","20300000","26500000","1"
"2025-08-16 02:56:00","100","0","16750000","19510000","25710000","1"
"2025-08-16 02:58:00","100","0","13770000","19260000","26340000","1"
"2025-08-16 03:00:00","100","0","14980000","19270000","27140000","1"
"2025-08-16 03:01:00","100","0","16300000","19380000","23180000","1"
"2025-08-16 03:03:00","100","0","13400000","20050000","30020000","1"
"2025-08-16 03:05:00","100","0","16050000","19660000","25650000","1"
"2025-08-16 03:06:00","100","0","14680000","19660000","26460000","1"
"2025-08-16 03:08:00","100","0","13010000","19270000","26880000","1"
"2025-08-16 03:10:00","100","0","13910000","19100000","26410000","1"
"2025-08-16 03:11:00","100","0","15350000","19580000","28450000","1"
"2025-08-16 03:13:00","100","0","13910000","19630000","27140000","1"
"2025-08-16 03:15:00","100","0","16150000","19320000","26940000","1"
"2025-08-16 03:16:00","100","0","12910000","19520000","27080000","1"
"2025-08-16 03:18:00","100","0","12840000","19650000","29930000","1"
"2025-08-16 03:20:00","100","0","16080000","19370000","25980000","1"
"2025-08-16 03:21:00","100","0","16180000","19750000","26930000","1"
"2025-08-16 03:23:00","100","0","16950000","20350000","26650000","1"
"2025-08-16 03:25:00","100","0","15970000","20400000","27470000","1"
"2025-08-16 03:26:00","100","0","16850000","19560000","26310000","1"
"2025-08-16 03:28:00","100","0","16900000","18940000","24020000","1"
"2025-08-16 03:30:00","100","0","16960000","19130000","27730000","1"
"2025-08-16 03:31:00","100","0","17000000","19290000","26650000","1"
"2025-08-16 03:33:00","100","0","16740000","19310000","25850000","1"
"2025-08-16 03:35:00","100","0","14250000","19290000","26790000","1"
"2025-08-16 03:36:00","100","0","15790000","19460000","32750000","1"
"2025-08-16 03:38:00","100","0","16310000","18830000","28680000","1"
"2025-08-16 03:40:00","100","0","16420000","19330000","28620000","1"
"2025-08-16 03:41:00","100","0","16360000","18880000","25080000","1"
"2025-08-16 03:43:00","100","0","17090000","19170000","27770000","1"
"2025-08-16 03:45:00","100","0","16580000","24020000","114200000","1"
"2025-08-16 03:46:00","100","0","16500000","18650000","26110000","1"
"2025-08-16 03:48:00","100","0","16580000","19180000","33670000","1"
"2025-08-16 03:50:00","100","0","13300000","19160000","26780000","1"
"2025-08-16 03:51:00","100","0","13580000","19070000","26850000","1"
"2025-08-16 03:53:00","100","0","13200000","19060000","29980000","1"
"2025-08-16 03:55:00","100","0","14250000","19520000","27350000","1"
"2025-08-16 03:56:00","100","0","13260000","19780000","30490000","1"
"2025-08-16 03:58:00","100","0","16790000","19300000","26470000","1"
"2025-08-16 04:00:00","100","0","16640000","19310000","33950000","1"
"2025-08-16 04:01:00","100","0","13580000","19140000","27070000","1"
"2025-08-16 04:03:00","100","0","16930000","19590000","26750000","1"
"2025-08-16 04:05:00","100","0","17280000","19960000","28200000","1"
"2025-08-16 04:06:00","100","0","16770000","19200000","26660000","1"
"2025-08-16 04:08:00","100","0","13390000","19070000","26220000","1"
"2025-08-16 04:10:00","100","0","16740000","18810000","24730000","1"
"2025-08-16 04:11:00","100","0","13520000","21370000","48070000","1"
"2025-08-16 04:13:00","100","0","19150000","33820000","51660000","1"
"2025-08-16 04:15:00","100","0","14330000","28580000","47470000","1"
"2025-08-16 04:16:00","100","0","16900000","19770000","40840000","1"
"2025-08-16 04:18:00","100","0","16940000","18680000","27650000","1"
"2025-08-16 04:20:00","100","0","15430000","18700000","30100000","1"
"2025-08-16 04:21:00","100","0","16870000","18410000","27420000","1"
"2025-08-16 04:23:00","100","0","14950000","19040000","25120000","1"
"2025-08-16 04:25:00","100","0","14740000","18460000","24800000","1"
"2025-08-16 04:26:00","100","0","16930000","18490000","26830000","1"
"2025-08-16 04:28:00","100","0","14370000","18690000","30870000","1"
"2025-08-16 04:30:00","100","0","17100000","18430000","27160000","1"
"2025-08-16 04:31:00","100","0","17090000","18620000","27680000","1"
"2025-08-16 04:33:00","100","0","17170000","18680000","25270000","1"
"2025-08-16 04:35:00","100","0","16260000","18410000","25000000","1"
"2025-08-16 04:36:00","100","0","15630000","18460000","24780000","1"
"2025-08-16 04:38:00","100","0","16570000","18490000","24860000","1"
"2025-08-16 04:40:00","100","0","16510000","18190000","24630000","1"
"2025-08-16 04:41:00","100","0","15040000","19140000","26860000","1"
"2025-08-16 04:43:00","100","0","14490000","18640000","24600000","1"
"2025-08-16 04:45:00","100","0","17290000","18530000","24780000","1"
"2025-08-16 04:46:00","100","0","14400000","18970000","29450000","1"
"2025-08-16 04:48:00","100","0","17370000","19020000","27050000","1"
"2025-08-16 04:50:00","100","0","17320000","18470000","24930000","1"
"2025-08-16 04:51:00","100","0","17350000","18910000","24850000","1"
"2025-08-16 04:53:00","100","0","17360000","19050000","34350000","1"
"2025-08-16 04:55:00","100","0","17360000","18760000","28060000","1"
"2025-08-16 04:56:00","100","0","15020000","18730000","27470000","1"
"2025-08-16 04:58:00","100","0","14160000","18310000","24740000","1"
"2025-08-16 05:00:00","100","0","15220000","19020000","26560000","1"
"2025-08-16 05:01:00","100","0","14370000","18990000","25820000","1"
"2025-08-16 05:03:00","100","0","14370000","18780000","24870000","1"
"2025-08-16 05:05:00","100","0","16810000","19030000","26380000","1"
"2025-08-16 05:06:00","100","0","12600000","18460000","23940000","1"
"2025-08-16 05:08:00","100","0","15090000","18910000","24970000","1"
"2025-08-16 05:10:00","100","0","15490000","18550000","25890000","1"
"2025-08-16 05:11:00","100","0","17570000","18740000","25180000","1"
"2025-08-16 05:13:00","100","0","15530000","19080000","31440000","1"
"2025-08-16 05:15:00","100","0","16980000","18720000","27510000","1"
"2025-08-16 05:16:00","100","0","15300000","18840000","25040000","1"
"2025-08-16 05:18:00","100","0","17670000","19090000","26590000","1"
"2025-08-16 05:20:00","100","0","15550000","18510000","25300000","1"
"2025-08-16 05:21:00","100","0","16870000","19260000","26830000","1"
"2025-08-16 05:23:00","100","0","15630000","19630000","27550000","1"
"2025-08-16 05:25:00","100","0","17810000","19630000","30750000","1"
"2025-08-16 05:26:00","100","0","15360000","18960000","24720000","1"
"2025-08-16 05:28:00","100","0","17820000","18890000","25720000","1"
"2025-08-16 05:30:00","100","0","17630000","19010000","25150000","1"
"2025-08-16 05:31:00","100","0","17880000","18910000","24680000","1"
"2025-08-16 05:33:00","100","0","11830000","18850000","28480000","1"
"2025-08-16 05:35:00","100","0","17060000","19200000","25270000","1"
"2025-08-16 05:36:00","100","0","17900000","19210000","25560000","1"
"2025-08-16 05:38:00","100","0","16800000","19160000","25330000","1"
"2025-08-16 05:40:00","100","0","15600000","18870000","26160000","1"
"2025-08-16 05:41:00","100","0","12660000","19000000","25560000","1"
"2025-08-16 05:43:00","100","0","16860000","19230000","25550000","1"
"2025-08-16 05:45:00","100","0","14930000","19990000","31920000","1"
"2025-08-16 05:46:00","100","0","16960000","18980000","27820000","1"
"2025-08-16 05:48:00","100","0","18050000","19300000","26000000","1"
"2025-08-16 05:50:00","100","0","14940000","19140000","27810000","1"
"2025-08-16 05:51:00","100","0","18130000","19270000","25940000","1"
"2025-08-16 05:53:00","100","0","15670000","19040000","28060000","1"
"2025-08-16 05:55:00","100","0","15890000","19200000","25900000","1"
"2025-08-16 05:56:00","100","0","16930000","19060000","25990000","1"
"2025-08-16 05:58:00","100","0","16100000","19250000","25670000","1"
"2025-08-16 06:00:00","100","0","16910000","19010000","24950000","1"
"2025-08-16 06:01:00","100","0","12600000","19210000","25800000","1"
"2025-08-16 06:03:00","100","0","15170000","19360000","25900000","1"
"2025-08-16 06:05:00","100","0","15420000","19610000","30650000","1"
"2025-08-16 06:06:00","100","0","16210000","18930000","25540000","1"
"2025-08-16 06:08:00","100","0","15210000","19260000","25530000","1"
"2025-08-16 06:10:00","100","0","16890000","19510000","28720000","1"
"2025-08-16 06:11:00","100","0","16240000","19450000","25210000","1"
