"Timestamp","Sent Polls","Lost Polls","Min Latency (ns)","Ave Latency (ns)","Max Latency (ns)","Score"
"2025-07-24 00:00:00","100","0","12600000","19460000","29890000","1"
"2025-07-24 00:01:00","100","0","12740000","20560000","33760000","1"
"2025-07-24 00:03:00","100","0","12940000","19360000","27140000","1"
"2025-07-24 00:05:00","100","0","16340000","20090000","37110000","1"
"2025-07-24 00:06:00","100","0","16580000","19760000","31760000","1"
"2025-07-24 00:08:00","100","0","16190000","19900000","33770000","1"
"2025-07-24 00:10:00","100","0","16560000","19610000","29050000","1"
"2025-07-24 00:11:00","100","0","16640000","20340000","33400000","1"
"2025-07-24 00:13:00","100","0","13910000","19910000","35110000","1"
"2025-07-24 00:15:00","100","0","13940000","20980000","38870000","1"
"2025-07-24 00:16:00","100","0","12930000","19950000","27590000","1"
"2025-07-24 00:18:00","100","0","13810000","19670000","42840000","1"
"2025-07-24 00:20:00","100","0","15180000","20250000","33890000","1"
"2025-07-24 00:21:00","100","0","16880000","20260000","35800000","1"
"2025-07-24 00:23:00","100","0","14390000","20100000","29030000","1"
"2025-07-24 00:25:00","100","0","16050000","19740000","31590000","1"
"2025-07-24 00:26:00","100","0","16720000","20060000","33230000","1"
"2025-07-24 00:28:00","100","0","14590000","19340000","28040000","1"
"2025-07-24 00:30:00","100","0","15920000","19790000","34710000","1"
"2025-07-24 00:31:00","100","0","13060000","19800000","31790000","1"
"2025-07-24 00:33:00","100","0","17090000","20370000","33750000","1"
"2025-07-24 00:35:00","100","0","12880000","19490000","30170000","1"
"2025-07-24 00:36:00","100","0","12760000","19420000","31490000","1"
"2025-07-24 00:38:00","100","0","13370000","19680000","33380000","1"
"2025-07-24 00:40:00","100","0","14130000","19910000","35370000","1"
"2025-07-24 00:41:00","100","0","16570000","19340000","33820000","1"
"2025-07-24 00:43:00","100","0","14040000","19450000","26850000","1"
"2025-07-24 00:45:00","100","0","16700000","19180000","29940000","1"
"2025-07-24 00:46:00","100","0","17010000","19650000","26420000","1"
"2025-07-24 00:48:00","100","0","14690000","19600000","34680000","1"
"2025-07-24 00:50:00","100","0","15780000","18920000","28090000","1"
"2025-07-24 00:51:00","100","0","14400000","19300000","33000000","1"
"2025-07-24 00:53:00","100","0","13970000","19670000","28450000","1"
"2025-07-24 00:55:00","100","1","16470000","19470000","28370000","201"
"2025-07-24 00:56:00","100","0","12470000","18980000","27060000","1"
"2025-07-24 00:58:00","100","0","17120000","18300000","27070000","1"
"2025-07-24 01:00:00","100","0","12520000","19220000","27430000","1"
"2025-07-24 01:01:00","100","0","13270000","19620000","28710000","1"
"2025-07-24 01:03:00","100","0","16640000","19540000","28960000","1"
"2025-07-24 01:05:00","100","0","14240000","19140000","31120000","1"
"2025-07-24 01:06:00","100","0","16590000","19640000","31350000","1"
"2025-07-24 01:08:00","100","0","16690000","19370000","29490000","1"
"2025-07-24 01:10:00","100","0","16620000","19110000","27940000","1"
"2025-07-24 01:11:00","100","0","16500000","19790000","30270000","1"
"2025-07-24 01:13:00","100","0","17280000","18730000","28440000","1"
"2025-07-24 01:15:00","100","0","16940000","18740000","27650000","1"
"2025-07-24 01:16:00","100","0","16720000","18950000","27930000","1"
"2025-07-24 01:18:00","100","0","14400000","19360000","27910000","1"
"2025-07-24 01:20:00","100","0","13500000","19040000","27900000","1"
"2025-07-24 01:21:00","100","0","16000000","18360000","24270000","1"
"2025-07-24 01:23:00","100","0","16720000","19600000","34070000","1"
"2025-07-24 01:25:00","100","0","15440000","19470000","38890000","1"
"2025-07-24 01:26:00","100","0","16650000","19810000","29240000","1"
