"Timestamp","Sent Polls","Lost Polls","Min Latency (ns)","Ave Latency (ns)","Max Latency (ns)","Score"
"2025-06-17 00:00:00","100","0","15430000","18990000","26310000","1"
"2025-06-17 00:01:00","100","0","15380000","19850000","38980000","1"
"2025-06-17 00:03:00","100","0","13950000","18980000","34650000","1"
"2025-06-17 00:05:00","100","0","16160000","19280000","30420000","1"
"2025-06-17 00:06:00","100","0","14290000","25230000","78580000","1"
"2025-06-17 00:08:00","100","0","16470000","19010000","29390000","1"
"2025-06-17 00:10:00","100","0","14810000","19100000","25540000","1"
"2025-06-17 00:11:00","100","0","16380000","19120000","25690000","1"
"2025-06-17 00:13:00","100","0","16450000","19080000","26500000","1"
"2025-06-17 00:15:00","100","0","14350000","18910000","24020000","1"
"2025-06-17 00:16:00","100","0","16230000","19320000","25600000","1"
"2025-06-17 00:18:00","100","0","12650000","19190000","35370000","1"
"2025-06-17 00:20:00","100","0","16400000","19180000","27780000","1"
"2025-06-17 00:21:00","100","0","13830000","18980000","27430000","1"
"2025-06-17 00:23:00","100","0","12460000","18880000","28250000","1"
"2025-06-17 00:25:00","100","0","16720000","19320000","26700000","1"
"2025-06-17 00:26:00","100","0","16240000","18870000","26820000","1"
"2025-06-17 00:28:00","100","0","16390000","19060000","26800000","1"
"2025-06-17 00:30:00","100","0","16200000","19280000","33450000","1"
"2025-06-17 00:31:00","100","0","12480000","18710000","26940000","1"
"2025-06-17 00:33:00","100","0","12530000","19340000","26720000","1"
"2025-06-17 00:35:00","100","1","14030000","18990000","27800000","201"
"2025-06-17 00:36:00","100","0","17080000","19180000","26700000","1"
"2025-06-17 00:38:00","100","0","16480000","18770000","25430000","1"
"2025-06-17 00:40:00","100","0","16480000","18770000","27300000","1"
"2025-06-17 00:41:00","100","0","14020000","18820000","26010000","1"
"2025-06-17 00:43:00","100","0","12110000","18830000","25160000","1"
"2025-06-17 00:45:00","100","0","16550000","18920000","24070000","1"
"2025-06-17 00:46:00","100","0","14200000","18860000","27070000","1"
"2025-06-17 00:48:00","100","0","12740000","19210000","26450000","1"
"2025-06-17 00:50:00","100","1","12560000","19190000","24870000","201"
"2025-06-17 00:51:00","100","0","12810000","18960000","26600000","1"
"2025-06-17 00:53:00","100","0","12690000","18990000","28200000","1"
"2025-06-17 00:55:00","100","0","14940000","18840000","24070000","1"
"2025-06-17 00:56:00","100","0","12870000","19000000","26600000","1"
"2025-06-17 00:58:00","100","0","13470000","19030000","24630000","1"
"2025-06-17 01:00:00","100","0","12620000","18980000","26320000","1"
"2025-06-17 01:01:00","100","0","16530000","18950000","28440000","1"
"2025-06-17 01:03:00","100","0","12550000","18600000","27100000","1"
"2025-06-17 01:05:00","100","0","14360000","18660000","24810000","1"
"2025-06-17 01:06:00","100","0","16910000","18950000","26210000","1"
"2025-06-17 01:08:00","100","0","15220000","19380000","36820000","1"
"2025-06-17 01:10:00","100","0","12920000","18800000","29700000","1"
"2025-06-17 01:11:00","100","0","16440000","18180000","23550000","1"
"2025-06-17 01:13:00","100","0","14860000","18470000","26620000","1"
"2025-06-17 01:15:00","100","0","16860000","18420000","27720000","1"
"2025-06-17 01:16:00","100","0","13200000","18260000","27320000","1"
"2025-06-17 01:18:00","100","0","16530000","18310000","24360000","1"
"2025-06-17 01:20:00","100","0","13120000","18190000","24300000","1"
"2025-06-17 01:21:00","100","0","13250000","17950000","23520000","1"
"2025-06-17 01:23:00","100","0","13110000","18240000","25010000","1"
"2025-06-17 01:25:00","100","0","12500000","18560000","25680000","1"
"2025-06-17 01:26:00","100","0","12400000","18100000","24610000","1"
"2025-06-17 01:28:00","100","0","16420000","18330000","26720000","1"
"2025-06-17 01:30:00","100","0","16300000","18200000","34620000","1"
"2025-06-17 01:31:00","100","0","13360000","18010000","24210000","1"
"2025-06-17 01:33:00","100","0","17180000","18060000","24750000","1"
"2025-06-17 01:35:00","100","0","12680000","18130000","24640000","1"
"2025-06-17 01:36:00","100","0","15100000","18470000","24430000","1"
"2025-06-17 01:38:00","100","0","15160000","17870000","20590000","1"
"2025-06-17 01:40:00","100","0","16880000","18290000","24000000","1"
"2025-06-17 01:41:00","100","0","17260000","18080000","24680000","1"
"2025-06-17 01:43:00","100","0","12820000","18090000","24850000","1"
"2025-06-17 01:45:00","100","0","17340000","18080000","21610000","1"
"2025-06-17 01:46:00","100","0","13620000","18400000","24140000","1"
"2025-06-17 01:48:00","100","0","17340000","18360000","27360000","1"
"2025-06-17 01:50:00","100","0","12680000","18030000","24830000","1"
"2025-06-17 01:51:00","100","0","12810000","18210000","24930000","1"
"2025-06-17 01:53:00","100","0","12700000","18780000","27350000","1"
"2025-06-17 01:55:00","100","0","13780000","18370000","24790000","1"
"2025-06-17 01:56:00","100","0","13690000","18340000","24980000","1"
"2025-06-17 01:58:00","100","0","12910000","18350000","24920000","1"
"2025-06-17 02:00:00","100","0","12640000","18830000","27520000","1"
"2025-06-17 02:01:00","100","0","12890000","18740000","23950000","1"
