"Timestamp","Sent Polls","Lost Polls","Min Latency (ns)","Ave Latency (ns)","Max Latency (ns)","Score"
"2026-01-30 00:00:00","100","0","10410000","18580000","46110000","1"
"2026-01-30 00:01:00","100","0","11040000","16000000","22950000","1"
"2026-01-30 00:03:00","100","0","10420000","15740000","23820000","1"
"2026-01-30 00:05:00","100","0","9920000","15610000","24270000","1"
"2026-01-30 00:06:00","100","0","11160000","15980000","24300000","1"
"2026-01-30 00:08:00","100","0","10000000","15690000","26930000","1"
"2026-01-30 00:10:00","100","0","10090000","15900000","22110000","1"
"2026-01-30 00:11:00","100","0","12350000","15810000","20600000","1"
"2026-01-30 00:13:00","100","0","10200000","16100000","24670000","1"
"2026-01-30 00:15:00","100","0","10060000","15820000","34520000","1"
"2026-01-30 00:16:00","100","0","10330000","16620000","39310000","1"
"2026-01-30 00:18:00","100","0","9268000","15410000","23460000","1"
"2026-01-30 00:20:00","100","0","10190000","18990000","39500000","1"
"2026-01-30 00:21:00","100","0","9879000","21740000","53540000","1"
"2026-01-30 00:23:00","100","0","11540000","16040000","24770000","1"
"2026-01-30 00:25:00","100","0","10030000","15870000","23750000","1"
"2026-01-30 00:26:00","100","0","9490000","15120000","22310000","1"
"2026-01-30 00:28:00","100","0","10320000","15210000","22950000","1"
"2026-01-30 00:30:00","100","0","10480000","15450000","23570000","1"
"2026-01-30 00:31:00","100","0","11350000","15940000","23180000","1"
"2026-01-30 00:33:00","100","0","10640000","15560000","24030000","1"
"2026-01-30 00:35:00","100","0","10390000","15400000","21900000","1"
"2026-01-30 00:36:00","100","0","10730000","16180000","31120000","1"
"2026-01-30 00:38:00","100","0","12760000","15890000","27520000","1"
"2026-01-30 00:40:00","100","0","11370000","15130000","21340000","1"
"2026-01-30 00:41:00","100","0","10810000","15440000","23190000","1"
"2026-01-30 00:43:00","100","0","10490000","15790000","24220000","1"
"2026-01-30 00:45:00","100","0","10660000","15720000","23520000","1"
"2026-01-30 00:46:00","100","0","9838000","15670000","34800000","1"
"2026-01-30 00:48:00","100","0","10460000","15420000","21630000","1"
"2026-01-30 00:50:00","100","0","9151000","15180000","35720000","1"
"2026-01-30 00:51:00","100","0","10640000","15480000","24440000","1"
"2026-01-30 00:53:00","100","0","11810000","15260000","26840000","1"
"2026-01-30 00:55:00","100","0","13730000","15450000","24270000","1"
"2026-01-30 00:56:00","100","0","9202000","15610000","27900000","1"
"2026-01-30 00:58:00","100","0","13420000","14860000","21800000","1"
"2026-01-30 01:00:00","100","0","10780000","15220000","25180000","1"
"2026-01-30 01:01:00","100","0","11070000","15070000","21550000","1"
"2026-01-30 01:03:00","100","0","11050000","15080000","23430000","1"
"2026-01-30 01:05:00","100","0","10690000","14950000","21450000","1"
"2026-01-30 01:06:00","100","0","11590000","15370000","20460000","1"
"2026-01-30 01:08:00","100","0","10780000","15270000","21850000","1"
"2026-01-30 01:10:00","100","0","9911000","15440000","43570000","1"
"2026-01-30 01:11:00","100","0","11000000","15090000","23540000","1"
"2026-01-30 01:13:00","100","0","11030000","15180000","27820000","1"
"2026-01-30 01:15:00","100","0","13470000","15650000","22250000","1"
"2026-01-30 01:16:00","100","0","11880000","15320000","22880000","1"
"2026-01-30 01:18:00","100","0","11010000","14880000","20770000","1"
"2026-01-30 01:20:00","100","0","10430000","15420000","23420000","1"
"2026-01-30 01:21:00","100","0","11000000","15280000","21790000","1"
"2026-01-30 01:23:00","100","0","10820000","15320000","38740000","1"
"2026-01-30 01:25:00","100","0","10930000","15280000","24830000","1"
"2026-01-30 01:26:00","100","0","11040000","15800000","24500000","1"
"2026-01-30 01:28:00","100","0","9527000","15430000","27860000","1"
"2026-01-30 01:30:00","100","0","9721000","15520000","27940000","1"
"2026-01-30 01:31:00","100","0","10840000","15630000","24790000","1"
"2026-01-30 01:33:00","100","0","11220000","15200000","20800000","1"
"2026-01-30 01:35:00","100","0","11390000","15480000","24640000","1"
"2026-01-30 01:36:00","100","0","11410000","15590000","28070000","1"
"2026-01-30 01:38:00","100","0","11380000","15780000","22490000","1"
"2026-01-30 01:40:00","100","0","11070000","15320000","21370000","1"
"2026-01-30 01:41:00","100","0","11160000","15160000","21840000","1"
"2026-01-30 01:43:00","100","0","11390000","15320000","24710000","1"
"2026-01-30 01:45:00","100","0","9106000","15590000","35780000","1"
"2026-01-30 01:46:00","100","0","11400000","15710000","25170000","1"
"2026-01-30 01:48:00","100","0","11960000","15490000","25060000","1"
"2026-01-30 01:50:00","100","0","11160000","15950000","24630000","1"
"2026-01-30 01:51:00","100","0","13610000","15690000","23760000","1"
"2026-01-30 01:53:00","100","0","13450000","15850000","23010000","1"
"2026-01-30 01:55:00","100","0","11580000","15390000","21610000","1"
"2026-01-30 01:56:00","100","0","9281000","15320000","21810000","1"
