"Timestamp","Sent Polls","Lost Polls","Min Latency (ns)","Ave Latency (ns)","Max Latency (ns)","Score"
"2025-08-28 00:00:00","100","0","12580000","18930000","30010000","1"
"2025-08-28 00:01:00","100","0","16870000","19530000","28500000","1"
"2025-08-28 00:03:00","100","0","13140000","18840000","25660000","1"
"2025-08-28 00:05:00","100","0","13520000","19180000","27840000","1"
"2025-08-28 00:06:00","100","0","13860000","18930000","25060000","1"
"2025-08-28 00:08:00","100","0","16630000","18590000","24050000","1"
"2025-08-28 00:10:00","100","0","14080000","18870000","26530000","1"
"2025-08-28 00:11:00","100","0","13490000","18650000","26530000","1"
"2025-08-28 00:13:00","100","0","14490000","18820000","28210000","1"
"2025-08-28 00:15:00","100","0","13730000","18950000","27250000","1"
"2025-08-28 00:16:00","100","0","13800000","19570000","26480000","1"
"2025-08-28 00:18:00","100","0","13910000","19060000","28120000","1"
"2025-08-28 00:20:00","100","0","13730000","19920000","56150000","1"
"2025-08-28 00:21:00","100","0","16760000","19730000","37890000","1"
"2025-08-28 00:23:00","100","0","16800000","18760000","27250000","1"
"2025-08-28 00:25:00","100","0","14560000","18860000","27510000","1"
"2025-08-28 00:26:00","100","0","13800000","20850000","41380000","1"
"2025-08-28 00:28:00","100","0","14570000","18370000","23700000","1"
"2025-08-28 00:30:00","100","0","16780000","18760000","24810000","1"
"2025-08-28 00:31:00","100","0","15180000","23040000","43450000","1"
"2025-08-28 00:33:00","100","0","12920000","18790000","30020000","1"
"2025-08-28 00:35:00","100","0","16270000","18740000","25540000","1"
"2025-08-28 00:36:00","100","0","16850000","18200000","23580000","1"
"2025-08-28 00:38:00","100","0","13810000","18090000","27500000","1"
"2025-08-28 00:40:00","100","0","14590000","18060000","26530000","1"
"2025-08-28 00:41:00","100","0","13990000","18290000","28960000","1"
"2025-08-28 00:43:00","100","0","13820000","18310000","24280000","1"
"2025-08-28 00:45:00","100","0","13270000","18180000","26630000","1"
"2025-08-28 00:46:00","100","0","14050000","18210000","27210000","1"
"2025-08-28 00:48:00","100","0","14900000","18480000","27410000","1"
"2025-08-28 00:50:00","100","0","14550000","18710000","27360000","1"
"2025-08-28 00:51:00","100","0","14910000","18170000","24350000","1"
