"Timestamp","Sent Polls","Lost Polls","Min Latency (ns)","Ave Latency (ns)","Max Latency (ns)","Score"
"2025-08-05 00:00:00","100","0","16050000","19470000","27590000","1"
"2025-08-05 00:01:00","100","0","12860000","19220000","26910000","1"
"2025-08-05 00:03:00","100","0","12990000","19320000","26780000","1"
"2025-08-05 00:05:00","100","0","13650000","18640000","23600000","1"
"2025-08-05 00:06:00","100","0","13390000","18860000","24690000","1"
"2025-08-05 00:08:00","100","0","13400000","19000000","26250000","1"
"2025-08-05 00:10:00","100","0","16870000","18930000","27160000","1"
"2025-08-05 00:11:00","100","0","16320000","19030000","24700000","1"
"2025-08-05 00:13:00","100","0","12600000","19330000","27600000","1"
"2025-08-05 00:15:00","100","0","13390000","19620000","29220000","1"
"2025-08-05 00:16:00","100","0","13500000","18990000","26100000","1"
"2025-08-05 00:18:00","100","0","13560000","18870000","28720000","1"
"2025-08-05 00:20:00","100","0","16620000","18990000","29550000","1"
"2025-08-05 00:21:00","100","0","16530000","19030000","25250000","1"
"2025-08-05 00:23:00","100","0","16680000","19180000","27190000","1"
"2025-08-05 00:25:00","100","0","16560000","19430000","29280000","1"
"2025-08-05 00:26:00","100","0","16520000","18970000","27080000","1"
"2025-08-05 00:28:00","100","0","16580000","19290000","26310000","1"
"2025-08-05 00:30:00","100","0","12210000","19440000","27070000","1"
"2025-08-05 00:31:00","100","0","16470000","19080000","29560000","1"
"2025-08-05 00:33:00","100","0","14840000","18870000","24100000","1"
"2025-08-05 00:35:00","100","0","16630000","18700000","23850000","1"
"2025-08-05 00:36:00","100","0","16620000","19030000","26660000","1"
"2025-08-05 00:38:00","100","0","16630000","18840000","27090000","1"
"2025-08-05 00:40:00","100","0","13470000","18910000","27830000","1"
"2025-08-05 00:41:00","100","0","14650000","19330000","24970000","1"
"2025-08-05 00:43:00","100","0","12900000","19040000","27320000","1"
"2025-08-05 00:45:00","100","0","13390000","19000000","26990000","1"
"2025-08-05 00:46:00","100","0","13680000","18870000","27620000","1"
"2025-08-05 00:48:00","100","0","14440000","18430000","26400000","1"
"2025-08-05 00:50:00","100","0","16680000","18710000","27040000","1"
"2025-08-05 00:51:00","100","0","14920000","18950000","28140000","1"
"2025-08-05 00:53:00","100","0","13610000","18460000","23360000","1"
"2025-08-05 00:55:00","100","0","14400000","18660000","26540000","1"
"2025-08-05 00:56:00","100","0","15420000","19250000","27750000","1"
"2025-08-05 00:58:00","100","0","14030000","18750000","27110000","1"
"2025-08-05 01:00:00","100","0","16460000","18940000","26430000","1"
"2025-08-05 01:01:00","100","0","16710000","18800000","27220000","1"
"2025-08-05 01:03:00","100","0","13820000","19100000","28220000","1"
"2025-08-05 01:05:00","100","0","13520000","18870000","34580000","1"
"2025-08-05 01:06:00","100","0","13370000","18750000","28890000","1"
"2025-08-05 01:08:00","100","0","12750000","18760000","24690000","1"
"2025-08-05 01:10:00","100","0","12940000","18640000","23810000","1"
"2025-08-05 01:11:00","100","0","13710000","18840000","27810000","1"
"2025-08-05 01:13:00","100","0","16820000","18900000","26610000","1"
"2025-08-05 01:15:00","100","0","14770000","18540000","25450000","1"
"2025-08-05 01:16:00","100","0","14570000","18320000","27470000","1"
"2025-08-05 01:18:00","100","0","16820000","18810000","33740000","1"
"2025-08-05 01:20:00","100","0","14390000","19170000","36260000","1"
"2025-08-05 01:21:00","100","0","13950000","18220000","34000000","1"
"2025-08-05 01:23:00","100","0","14580000","18220000","27330000","1"
"2025-08-05 01:25:00","100","0","14530000","18410000","30640000","1"
"2025-08-05 01:26:00","100","0","14520000","18360000","24430000","1"
"2025-08-05 01:28:00","100","0","16170000","18300000","27290000","1"
"2025-08-05 01:30:00","100","0","16880000","18230000","27650000","1"
"2025-08-05 01:31:00","100","0","16330000","18610000","27940000","1"
"2025-08-05 01:33:00","100","0","14290000","18380000","26740000","1"
"2025-08-05 01:35:00","100","0","14090000","18070000","26580000","1"
"2025-08-05 01:36:00","100","0","16500000","18200000","26900000","1"
"2025-08-05 01:38:00","100","0","13850000","18270000","27110000","1"
"2025-08-05 01:40:00","100","0","14070000","18190000","27770000","1"
"2025-08-05 01:41:00","100","0","13960000","18480000","29330000","1"
"2025-08-05 01:43:00","100","0","14700000","18390000","27600000","1"
"2025-08-05 01:45:00","100","0","14030000","18260000","26710000","1"
"2025-08-05 01:46:00","100","0","12220000","18130000","27820000","1"
"2025-08-05 01:48:00","100","0","14180000","18410000","28810000","1"
"2025-08-05 01:50:00","100","0","15000000","18560000","27800000","1"
"2025-08-05 01:51:00","100","0","16960000","18290000","27700000","1"
"2025-08-05 01:53:00","100","0","17110000","18200000","27000000","1"
"2025-08-05 01:55:00","100","0","17120000","18540000","27730000","1"
"2025-08-05 01:56:00","100","0","16690000","18980000","58060000","1"
"2025-08-05 01:58:00","100","0","12520000","27500000","67600000","1"
"2025-08-05 02:00:00","100","0","13850000","18990000","24520000","1"
"2025-08-05 02:01:00","100","0","16800000","18900000","26150000","1"
"2025-08-05 02:03:00","100","0","14910000","18490000","25480000","1"
"2025-08-05 02:05:00","100","0","16640000","18490000","27820000","1"
"2025-08-05 02:06:00","100","0","13050000","18780000","30640000","1"
"2025-08-05 02:08:00","100","0","12340000","18500000","24070000","1"
"2025-08-05 02:10:00","100","0","14890000","19140000","35920000","1"
"2025-08-05 02:11:00","100","0","14240000","18810000","30170000","1"
"2025-08-05 02:13:00","100","0","13120000","18580000","27810000","1"
"2025-08-05 02:15:00","100","0","15200000","18360000","27090000","1"
"2025-08-05 02:16:00","100","0","14530000","18370000","27870000","1"
"2025-08-05 02:18:00","100","0","17310000","18820000","27910000","1"
"2025-08-05 02:20:00","100","0","14350000","18770000","33170000","1"
"2025-08-05 02:21:00","100","0","12750000","18670000","25640000","1"
"2025-08-05 02:23:00","100","0","14400000","18690000","27320000","1"
"2025-08-05 02:25:00","100","0","14710000","19000000","28400000","1"
"2025-08-05 02:26:00","100","0","14610000","18880000","28000000","1"
"2025-08-05 02:28:00","100","0","14500000","18860000","28160000","1"
"2025-08-05 02:30:00","100","0","14680000","18740000","27920000","1"
"2025-08-05 02:31:00","100","0","15270000","24800000","127200000","1"
"2025-08-05 02:33:00","100","0","17460000","18620000","26540000","1"
"2025-08-05 02:35:00","100","0","17500000","18990000","27870000","1"
"2025-08-05 02:36:00","100","0","14540000","18290000","24070000","1"
"2025-08-05 02:38:00","100","0","17510000","18980000","28890000","1"
"2025-08-05 02:40:00","100","0","14680000","18520000","28230000","1"
"2025-08-05 02:41:00","100","0","14840000","18750000","28220000","1"
"2025-08-05 02:43:00","100","0","13000000","18250000","25690000","1"
"2025-08-05 02:45:00","100","0","14660000","18580000","25240000","1"
"2025-08-05 02:46:00","100","0","12560000","18760000","28140000","1"
"2025-08-05 02:48:00","100","0","14470000","18700000","25160000","1"
"2025-08-05 02:50:00","100","0","17640000","18830000","27440000","1"
