"Timestamp","Sent Polls","Lost Polls","Min Latency (ns)","Ave Latency (ns)","Max Latency (ns)","Score"
"2026-02-08 00:00:00","100","0","12840000","20870000","94020000","1"
"2026-02-08 00:01:00","100","0","15230000","17760000","24920000","1"
"2026-02-08 00:03:00","100","1","11060000","17390000","25990000","201"
"2026-02-08 00:05:00","100","0","13270000","17290000","30360000","1"
"2026-02-08 00:06:00","100","0","12970000","17320000","24700000","1"
"2026-02-08 00:08:00","100","0","11270000","17320000","26850000","1"
"2026-02-08 00:10:00","100","0","13280000","17230000","29440000","1"
"2026-02-08 00:11:00","100","0","13250000","17460000","23740000","1"
"2026-02-08 00:13:00","100","0","14910000","17810000","42210000","1"
"2026-02-08 00:15:00","100","0","15000000","17450000","26800000","1"
"2026-02-08 00:16:00","100","0","13330000","17650000","26960000","1"
"2026-02-08 00:18:00","100","0","13650000","17540000","24010000","1"
"2026-02-08 00:20:00","100","0","11630000","17690000","26310000","1"
"2026-02-08 00:21:00","100","0","14750000","18050000","26130000","1"
"2026-02-08 00:23:00","100","0","12050000","17400000","32710000","1"
"2026-02-08 00:25:00","100","0","13420000","17610000","30060000","1"
"2026-02-08 00:26:00","100","0","11390000","17300000","23530000","1"
"2026-02-08 00:28:00","100","0","14590000","17600000","24020000","1"
"2026-02-08 00:30:00","100","0","14630000","17820000","25510000","1"
"2026-02-08 00:31:00","100","0","11350000","17300000","25000000","1"
"2026-02-08 00:33:00","100","0","10990000","17000000","22650000","1"
"2026-02-08 00:35:00","100","0","14810000","17570000","26610000","1"
"2026-02-08 00:36:00","100","0","11160000","17480000","26510000","1"
"2026-02-08 00:38:00","100","0","14900000","17680000","24120000","1"
"2026-02-08 00:40:00","100","0","11050000","17520000","26580000","1"
"2026-02-08 00:41:00","100","0","15610000","17410000","23710000","1"
"2026-02-08 00:43:00","100","0","11070000","17440000","23570000","1"
"2026-02-08 00:45:00","100","0","13310000","17610000","24060000","1"
"2026-02-08 00:46:00","100","0","15050000","17350000","22810000","1"
"2026-02-08 00:48:00","100","0","13710000","17670000","26600000","1"
"2026-02-08 00:50:00","100","0","11130000","17450000","24060000","1"
"2026-02-08 00:51:00","100","0","11100000","17530000","26650000","1"
"2026-02-08 00:53:00","100","0","13500000","17520000","24380000","1"
"2026-02-08 00:55:00","100","0","11320000","17240000","24150000","1"
"2026-02-08 00:56:00","100","0","14130000","17380000","24030000","1"
"2026-02-08 00:58:00","100","0","14990000","17490000","27360000","1"
"2026-02-08 01:00:00","100","0","14480000","17480000","25170000","1"
"2026-02-08 01:01:00","100","0","11290000","17240000","26780000","1"
"2026-02-08 01:03:00","100","0","15090000","17630000","25490000","1"
"2026-02-08 01:05:00","100","0","12600000","17170000","24230000","1"
"2026-02-08 01:06:00","100","0","11610000","17400000","23740000","1"
"2026-02-08 01:08:00","100","0","11550000","17110000","27050000","1"
"2026-02-08 01:10:00","100","0","13980000","17200000","20390000","1"
"2026-02-08 01:11:00","100","0","14070000","17580000","25040000","1"
"2026-02-08 01:13:00","100","0","11260000","17470000","24430000","1"
"2026-02-08 01:15:00","100","0","11200000","17870000","24200000","1"
"2026-02-08 01:16:00","100","0","16880000","17790000","23670000","1"
"2026-02-08 01:18:00","100","0","14250000","17940000","27440000","1"
"2026-02-08 01:20:00","100","0","15500000","18010000","24380000","1"
"2026-02-08 01:21:00","100","0","11520000","17620000","24520000","1"
"2026-02-08 01:23:00","100","0","11690000","17830000","24230000","1"
