"Timestamp","Sent Polls","Lost Polls","Min Latency (ns)","Ave Latency (ns)","Max Latency (ns)","Score"
"2025-07-29 00:00:00","100","0","12520000","19030000","29380000","1"
"2025-07-29 00:01:00","100","0","14670000","19170000","27230000","1"
"2025-07-29 00:03:00","100","0","12600000","18670000","27350000","1"
"2025-07-29 00:05:00","100","0","16100000","18620000","27220000","1"
"2025-07-29 00:06:00","100","0","16590000","19280000","28830000","1"
"2025-07-29 00:08:00","100","0","16210000","18830000","24400000","1"
"2025-07-29 00:10:00","100","0","14610000","18300000","24260000","1"
"2025-07-29 00:11:00","100","0","14190000","17090000","23690000","1"
"2025-07-29 00:13:00","100","0","9674000","15850000","22710000","1"
"2025-07-29 00:15:00","100","0","9716000","16010000","21970000","1"
"2025-07-29 00:16:00","100","0","9783000","16050000","22420000","1"
"2025-07-29 00:18:00","100","0","9877000","16490000","31990000","1"
"2025-07-29 00:20:00","100","0","13460000","16420000","23240000","1"
"2025-07-29 00:21:00","100","0","9652000","16040000","21870000","1"
"2025-07-29 00:23:00","100","0","9739000","19680000","43160000","1"
"2025-07-29 00:25:00","100","0","14430000","20100000","42740000","1"
"2025-07-29 00:26:00","100","0","9753000","15850000","21830000","1"
"2025-07-29 00:28:00","100","0","15260000","16780000","33310000","1"
"2025-07-29 00:30:00","100","0","9752000","16090000","23510000","1"
"2025-07-29 00:31:00","100","0","12200000","16250000","21980000","1"
"2025-07-29 00:33:00","100","0","14150000","16960000","30820000","1"
"2025-07-29 00:35:00","100","0","12350000","16210000","22690000","1"
"2025-07-29 00:36:00","100","0","13480000","16560000","22920000","1"
"2025-07-29 00:38:00","100","0","12350000","17040000","30140000","1"
"2025-07-29 00:40:00","100","0","13730000","16130000","21130000","1"
"2025-07-29 00:41:00","100","0","13100000","16190000","22730000","1"
"2025-07-29 00:43:00","100","0","12330000","17440000","45440000","1"
"2025-07-29 00:45:00","100","0","13810000","16070000","22940000","1"
"2025-07-29 00:46:00","100","0","13980000","16250000","20410000","1"
"2025-07-29 00:48:00","100","0","9387000","17500000","41390000","1"
"2025-07-29 00:50:00","100","0","15530000","16270000","22140000","1"
"2025-07-29 00:51:00","100","0","10150000","16150000","22230000","1"
"2025-07-29 00:53:00","100","0","10000000","17080000","27600000","1"
"2025-07-29 00:55:00","100","0","9934000","16920000","22860000","1"
"2025-07-29 00:56:00","100","0","10900000","16600000","22770000","1"
"2025-07-29 00:58:00","100","0","13350000","16620000","23870000","1"
"2025-07-29 01:00:00","100","0","10020000","16540000","26130000","1"
"2025-07-29 01:01:00","100","0","13140000","16640000","29020000","1"
"2025-07-29 01:03:00","100","0","13830000","16140000","22230000","1"
"2025-07-29 01:05:00","100","0","10340000","16250000","28470000","1"
"2025-07-29 01:06:00","100","0","10420000","16290000","23000000","1"
"2025-07-29 01:08:00","100","0","9882000","16150000","23150000","1"
