"Timestamp","Sent Polls","Lost Polls","Min Latency (ns)","Ave Latency (ns)","Max Latency (ns)","Score"
"2025-06-18 00:00:00","100","0","13360000","18980000","27560000","1"
"2025-06-18 00:01:00","100","0","16220000","19210000","27280000","1"
"2025-06-18 00:03:00","100","0","12960000","18830000","23030000","1"
"2025-06-18 00:05:00","100","1","16550000","19460000","26010000","201"
"2025-06-18 00:06:00","100","0","14510000","18990000","24970000","1"
"2025-06-18 00:08:00","100","0","12490000","18820000","27170000","1"
"2025-06-18 00:10:00","100","0","12430000","18900000","26170000","1"
"2025-06-18 00:11:00","100","0","13070000","19180000","43520000","1"
"2025-06-18 00:13:00","100","1","14390000","19080000","29680000","201"
"2025-06-18 00:15:00","100","0","16910000","19490000","34860000","1"
"2025-06-18 00:16:00","100","0","13230000","25240000","57900000","1"
"2025-06-18 00:18:00","100","0","16430000","19410000","27740000","1"
"2025-06-18 00:20:00","100","0","13530000","18760000","23390000","1"
"2025-06-18 00:21:00","100","0","14240000","18710000","27980000","1"
"2025-06-18 00:23:00","100","0","13260000","19210000","34520000","1"
"2025-06-18 00:25:00","100","0","13250000","18920000","28100000","1"
"2025-06-18 00:26:00","100","0","16560000","18950000","27870000","1"
"2025-06-18 00:28:00","100","0","14370000","18680000","28100000","1"
"2025-06-18 00:30:00","100","0","13610000","18510000","27990000","1"
"2025-06-18 00:31:00","100","0","13370000","18800000","28070000","1"
"2025-06-18 00:33:00","100","0","16550000","18890000","25540000","1"
"2025-06-18 00:35:00","100","0","13430000","18610000","23950000","1"
"2025-06-18 00:36:00","100","1","14180000","19180000","27750000","201"
"2025-06-18 00:38:00","100","0","16610000","18870000","28750000","1"
"2025-06-18 00:40:00","100","0","13470000","18710000","28140000","1"
"2025-06-18 00:41:00","100","0","16590000","18770000","25440000","1"
"2025-06-18 00:43:00","100","0","13590000","18980000","27870000","1"
"2025-06-18 00:45:00","100","0","14200000","18730000","24010000","1"
"2025-06-18 00:46:00","100","0","13420000","18740000","27790000","1"
"2025-06-18 00:48:00","100","0","16560000","18980000","31160000","1"
"2025-06-18 00:50:00","100","0","16620000","18720000","25410000","1"
"2025-06-18 00:51:00","100","0","13660000","18590000","23830000","1"
"2025-06-18 00:53:00","100","0","16620000","18680000","27600000","1"
"2025-06-18 00:55:00","100","0","16740000","18830000","24090000","1"
"2025-06-18 00:56:00","100","0","14400000","18890000","27930000","1"
"2025-06-18 00:58:00","100","0","14490000","19470000","25480000","1"
"2025-06-18 01:00:00","100","2","13590000","19110000","28680000","201"
"2025-06-18 01:01:00","100","0","16610000","19280000","26520000","1"
"2025-06-18 01:03:00","100","0","15370000","19230000","28030000","1"
"2025-06-18 01:05:00","100","0","16790000","18600000","24000000","1"
