"Timestamp","Sent Polls","Lost Polls","Min Latency (ns)","Ave Latency (ns)","Max Latency (ns)","Score"
"2025-06-24 00:00:00","100","0","16010000","19960000","32230000","1"
"2025-06-24 00:01:00","100","0","13570000","19880000","29470000","1"
"2025-06-24 00:03:00","100","0","14050000","19830000","27450000","1"
"2025-06-24 00:05:00","100","0","16130000","19390000","27250000","1"
"2025-06-24 00:06:00","100","0","14530000","19890000","31810000","1"
"2025-06-24 00:08:00","100","0","17030000","19810000","30870000","1"
"2025-06-24 00:10:00","100","0","14960000","19930000","27620000","1"
"2025-06-24 00:11:00","100","0","14310000","19480000","26140000","1"
"2025-06-24 00:13:00","100","0","12930000","19610000","34180000","1"
"2025-06-24 00:15:00","100","0","11970000","19610000","27750000","1"
"2025-06-24 00:16:00","100","0","17210000","20260000","30310000","1"
"2025-06-24 00:18:00","100","0","16800000","19680000","26170000","1"
"2025-06-24 00:20:00","100","0","16290000","20000000","32560000","1"
"2025-06-24 00:21:00","100","0","16770000","19530000","26760000","1"
"2025-06-24 00:23:00","100","0","13190000","19700000","28140000","1"
"2025-06-24 00:25:00","100","0","13200000","20110000","26450000","1"
"2025-06-24 00:26:00","100","0","15580000","19750000","27420000","1"
"2025-06-24 00:28:00","100","0","13080000","19670000","25920000","1"
"2025-06-24 00:30:00","100","0","13220000","19390000","26300000","1"
"2025-06-24 00:31:00","100","0","12770000","19490000","28600000","1"
"2025-06-24 00:33:00","100","0","15330000","19830000","26020000","1"
"2025-06-24 00:35:00","100","0","16200000","19660000","26130000","1"
"2025-06-24 00:36:00","100","0","14190000","19760000","26120000","1"
"2025-06-24 00:38:00","100","0","16210000","20060000","33840000","1"
"2025-06-24 00:40:00","100","0","15370000","19820000","28650000","1"
"2025-06-24 00:41:00","100","0","15620000","19710000","34760000","1"
"2025-06-24 00:43:00","100","0","14280000","20010000","29430000","1"
"2025-06-24 00:45:00","100","0","13170000","19680000","26970000","1"
"2025-06-24 00:46:00","100","0","14310000","19920000","34790000","1"
"2025-06-24 00:48:00","100","0","15510000","19670000","28460000","1"
"2025-06-24 00:50:00","100","0","16740000","19790000","27730000","1"
"2025-06-24 00:51:00","100","0","16550000","20220000","36620000","1"
"2025-06-24 00:53:00","100","0","16550000","20310000","29340000","1"
"2025-06-24 00:55:00","100","0","13330000","20610000","40740000","1"
